icon name,icon image url,icon style
Gavel,"data:image/svg+xml;utf81,<svg width=""24"" height=""24"" viewBox=""0 0 24 24"" fill=""none"" xmlns=""http://www.w3.org/2000/svg"">
<path d=""M10.7285 2.71181C11.7062 1.73417 13.326 1.86126 14.1392 2.97941L14.4596 3.41994L7.98644 9.89312L7.60653 9.63984C6.42513 8.85225 6.25962 7.18072 7.26361 6.17674L10.7285 2.71181ZM9.25923 10.7416L11.8207 12.4493C11.9075 12.5072 11.9813 12.5826 12.0374 12.6706L13.2708 14.6088L19.2825 8.59702L17.1328 7.03362C17.0694 6.98747 17.0135 6.93165 16.9674 6.86819L15.3528 4.64808L9.25923 10.7416ZM14.3635 16.3259L14.0957 15.9052L20.5106 9.49021L21.0216 9.86182C22.1397 10.675 22.2668 12.2948 21.2892 13.2725L17.8527 16.709C16.8349 17.7268 15.1363 17.5403 14.3635 16.3259ZM9.34097 12.2986L3.26816 18.257C2.56987 18.9421 2.56458 20.0653 3.25638 20.7569C3.94347 21.4439 5.05734 21.4438 5.74436 20.7568L11.8291 14.672L11.0392 13.4308L9.34097 12.2986ZM14.75 19.0009C14.3358 19.0009 14 19.3366 14 19.7509C14 20.1651 14.3358 20.5009 14.75 20.5009H12.75C12.3358 20.5009 12 20.8366 12 21.2509C12 21.6651 12.3358 22.0009 12.75 22.0009H21.25C21.6642 22.0009 22 21.6651 22 21.2509C22 20.8366 21.6642 20.5009 21.25 20.5009H19.25C19.6642 20.5009 20 20.1651 20 19.7509C20 19.3366 19.6642 19.0009 19.25 19.0009H14.75Z"" fill=""#212121""/>
</svg>
",Filled
Gavel,"data:image/svg+xml;utf81,<svg width=""24"" height=""24"" viewBox=""0 0 24 24"" fill=""none"" xmlns=""http://www.w3.org/2000/svg"">
<path d=""M14.1391 2.97941C13.3259 1.86126 11.7061 1.73417 10.7285 2.71181L7.26355 6.17674C6.25956 7.18072 6.42507 8.85225 7.60646 9.63984L9.61515 10.979L2.7429 17.7217C1.74693 18.6989 1.73939 20.3009 2.7261 21.2874C3.70609 22.2672 5.2948 22.2671 6.2747 21.2872L13.1471 14.4146L14.3634 16.3259C15.1362 17.5403 16.8348 17.7268 17.8526 16.709L21.2891 13.2725C22.2668 12.2948 22.1397 10.675 21.0215 9.86182L17.1328 7.03362C17.0693 6.98747 17.0135 6.93165 16.9673 6.86819L14.1391 2.97941ZM11.7891 3.77247C12.115 3.44659 12.655 3.48895 12.926 3.86167L13.3857 4.49376L9.06797 8.8114L8.43851 8.39176C8.04471 8.12923 7.98954 7.57206 8.32421 7.2374L11.7891 3.77247ZM10.3408 9.65993L14.2789 5.72189L15.7542 7.75045C15.8927 7.94081 16.0601 8.10827 16.2505 8.24672L18.2088 9.67093L14.3573 13.5223L13.3028 11.8653C13.1347 11.6011 12.9132 11.3749 12.6527 11.2012L10.3408 9.65993ZM15.1822 14.8187L19.4369 10.5641L20.1393 11.0749C20.512 11.346 20.5544 11.8859 20.2285 12.2118L16.792 15.6483C16.4527 15.9876 15.8865 15.9254 15.6289 15.5206L15.1822 14.8187ZM12.3222 13.1183L5.21403 20.2266C4.81988 20.6207 4.18085 20.6207 3.78666 20.2266C3.38977 19.8298 3.39281 19.1854 3.79342 18.7924L10.8904 11.8291L11.8206 12.4493C11.9075 12.5072 11.9813 12.5826 12.0373 12.6706L12.3222 13.1183ZM14.75 19.0008C14.3358 19.0008 14 19.3366 14 19.7508C14 20.165 14.3358 20.5008 14.75 20.5008H12.75C12.3358 20.5008 12 20.8366 12 21.2508C12 21.665 12.3358 22.0008 12.75 22.0008H21.25C21.6642 22.0008 22 21.665 22 21.2508C22 20.8366 21.6642 20.5008 21.25 20.5008H19.25C19.6642 20.5008 20 20.165 20 19.7508C20 19.3366 19.6642 19.0008 19.25 19.0008H14.75Z"" fill=""#212121""/>
</svg>
",Regular
Gesture,"data:image/svg+xml;utf81,<svg width=""24"" height=""24"" viewBox=""0 0 24 24"" fill=""none"" xmlns=""http://www.w3.org/2000/svg"">
<path d=""M3 18C3.55228 18 4 18.4477 4 19C4 19.5523 3.55228 20 3 20C2.44772 20 2 19.5523 2 19C2 18.4477 2.44772 18 3 18ZM7 4H17C17.5523 4 18 4.44772 18 5C18 5.51284 17.614 5.93551 17.1166 5.99327L17 6H12.3513L20.3611 9.10191C21.131 9.40004 21.2164 10.432 20.5559 10.8663L20.4455 10.9297L6.44545 17.8953C5.95099 18.1413 5.35071 17.9399 5.10469 17.4455C4.87625 16.9863 5.03359 16.4359 5.45313 16.1627L5.55455 16.1047L17.5257 10.1486L6.63887 5.93252C5.64458 5.54746 5.87334 4.11198 6.88037 4.00617L7 4H17H7ZM20 4C20.5523 4 21 4.44772 21 5C21 5.55228 20.5523 6 20 6C19.4477 6 19 5.55228 19 5C19 4.44772 19.4477 4 20 4Z"" fill=""#212121""/>
</svg>
",Filled
Gesture,"data:image/svg+xml;utf81,<svg width=""24"" height=""24"" viewBox=""0 0 24 24"" fill=""none"" xmlns=""http://www.w3.org/2000/svg"">
<path d=""M3.75 17.5C4.16421 17.5 4.5 17.8358 4.5 18.25C4.5 18.6642 4.16421 19 3.75 19C3.33579 19 3 18.6642 3 18.25C3 17.8358 3.33579 17.5 3.75 17.5ZM6.74862 4.00468H17.2535C17.6677 4.00468 18.0035 4.34047 18.0035 4.75468C18.0035 5.13438 17.7213 5.44817 17.3552 5.49783L17.2535 5.50468H10.7509L20.5242 9.30089C21.0949 9.52254 21.1635 10.2822 20.6848 10.6137L20.5886 10.6706L6.10062 17.9279C5.73027 18.1135 5.27965 17.9636 5.09414 17.5933C4.92408 17.2538 5.03582 16.8469 5.34088 16.6385L5.42881 16.5868L18.4048 10.0868L6.47706 5.45379C5.737 5.16634 5.90176 4.10295 6.64387 4.01103L6.74862 4.00468H17.2535H6.74862ZM19.75 4C20.1642 4 20.5 4.33579 20.5 4.75C20.5 5.16421 20.1642 5.5 19.75 5.5C19.3358 5.5 19 5.16421 19 4.75C19 4.33579 19.3358 4 19.75 4Z"" fill=""#212121""/>
</svg>
",Regular
Gift Card Add,"data:image/svg+xml;utf81,<svg width=""24"" height=""24"" viewBox=""0 0 24 24"" fill=""none"" xmlns=""http://www.w3.org/2000/svg"">
<path d=""M7.99997 2H5C3.34315 2 2 3.34315 2 5V8H4.70802C4.57422 7.69377 4.5 7.35555 4.5 7C4.5 5.61929 5.61929 4.50001 6.99999 4.50001C7.35554 4.5 7.69375 4.57422 7.99997 4.70802V2ZM2 9.5V14C2 15.6569 3.34315 17 5 17H7.99997V10.5607L6.28033 12.2803C5.98744 12.5732 5.51256 12.5732 5.21967 12.2803C4.92678 11.9874 4.92678 11.5126 5.21967 11.2197L6.93934 9.5H2ZM9.49997 17H11.0189C11.2743 13.6438 14.0784 11 17.5 11C19.2465 11 20.8321 11.6888 22 12.8096V9.5H10.5607L12.2803 11.2197C12.5732 11.5126 12.5732 11.9874 12.2803 12.2803C11.9874 12.5732 11.5126 12.5732 11.2197 12.2803L9.49997 10.5606V17ZM22 8H12.792C12.9258 7.69377 13 7.35555 13 7C13 5.61929 11.8807 4.5 10.5 4.5C10.1444 4.5 9.80621 4.57423 9.49997 4.70803V2H19C20.6569 2 22 3.34315 22 5V8ZM10.5 8H9.5V7C9.5 6.44772 9.94772 6 10.5 6C11.0523 6 11.5 6.44772 11.5 7C11.5 7.55228 11.0523 8 10.5 8ZM7.99997 8H7C6.44771 8 6 7.55229 6 7C6 6.44772 6.44771 6.00001 7 6.00001C7.54975 6 7.9959 6.44363 7.99997 6.99242V8ZM23 17.5C23 14.4624 20.5376 12 17.5 12C14.4624 12 12 14.4624 12 17.5C12 20.5376 14.4624 23 17.5 23C20.5376 23 23 20.5376 23 17.5ZM18.0006 18L18.0011 20.5035C18.0011 20.7797 17.7773 21.0035 17.5011 21.0035C17.225 21.0035 17.0011 20.7797 17.0011 20.5035L17.0006 18H14.4956C14.2197 18 13.9961 17.7762 13.9961 17.5C13.9961 17.2239 14.2197 17 14.4956 17H17.0005L17 14.4993C17 14.2231 17.2239 13.9993 17.5 13.9993C17.7761 13.9993 18 14.2231 18 14.4993L18.0005 17H20.4966C20.7725 17 20.9961 17.2239 20.9961 17.5C20.9961 17.7762 20.7725 18 20.4966 18H18.0006Z"" fill=""#212121""/>
</svg>
",Filled
Gift Card Add,"data:image/svg+xml;utf81,<svg width=""24"" height=""24"" viewBox=""0 0 24 24"" fill=""none"" xmlns=""http://www.w3.org/2000/svg"">
<path d=""M2 5C2 3.34315 3.34315 2 5 2H19C20.6569 2 22 3.34315 22 5V12.8096C21.5557 12.3832 21.051 12.0194 20.5 11.7322V9.5H10.5607L12.2803 11.2197C12.5732 11.5126 12.5732 11.9874 12.2803 12.2803C11.9874 12.5732 11.5126 12.5732 11.2197 12.2803L9.49999 10.5607V15.5H11.3135C11.159 15.9782 11.0585 16.4805 11.0189 17H5C3.34315 17 2 15.6569 2 14V5ZM5 3.5C4.17157 3.5 3.5 4.17157 3.5 5V8H4.70803C4.57422 7.69377 4.5 7.35555 4.5 6.99999C4.5 5.61928 5.61928 4.5 6.99999 4.49999C7.35554 4.49999 7.69376 4.57422 7.99999 4.70801V3.5H5ZM9.49999 3.5V4.70803C9.80622 4.57423 10.1444 4.5 10.5 4.5C11.8807 4.5 13 5.61929 13 7C13 7.35555 12.9258 7.69377 12.792 8H20.5V5C20.5 4.17157 19.8284 3.5 19 3.5H9.49999ZM7.99999 15.5V10.5607L6.28033 12.2803C5.98744 12.5732 5.51256 12.5732 5.21967 12.2803C4.92678 11.9874 4.92678 11.5126 5.21967 11.2197L6.93934 9.5H3.5V14C3.5 14.8284 4.17157 15.5 5 15.5H7.99999ZM10.5 8C11.0523 8 11.5 7.55228 11.5 7C11.5 6.44772 11.0523 6 10.5 6C9.94772 6 9.5 6.44772 9.5 7V8H10.5ZM7.99999 6.99581C7.99774 6.44545 7.55089 5.99999 7 5.99999C6.44771 6 6 6.44771 6 6.99999C6 7.55228 6.44771 7.99999 7 7.99999H7.99999V6.99581ZM23 17.5C23 14.4624 20.5376 12 17.5 12C14.4624 12 12 14.4624 12 17.5C12 20.5376 14.4624 23 17.5 23C20.5376 23 23 20.5376 23 17.5ZM18.0006 18L18.0011 20.5035C18.0011 20.7797 17.7773 21.0035 17.5011 21.0035C17.225 21.0035 17.0011 20.7797 17.0011 20.5035L17.0006 18H14.4956C14.2197 18 13.9961 17.7762 13.9961 17.5C13.9961 17.2239 14.2197 17 14.4956 17H17.0005L17 14.4993C17 14.2231 17.2239 13.9993 17.5 13.9993C17.7761 13.9993 18 14.2231 18 14.4993L18.0005 17H20.4966C20.7725 17 20.9961 17.2239 20.9961 17.5C20.9961 17.7762 20.7725 18 20.4966 18H18.0006Z"" fill=""#212121""/>
</svg>
",Regular
Gift Card Arrow Right,"data:image/svg+xml;utf81,<svg width=""24"" height=""24"" viewBox=""0 0 24 24"" fill=""none"" xmlns=""http://www.w3.org/2000/svg"">
<path d=""M7.99997 2H5C3.34315 2 2 3.34315 2 5V8H4.70802C4.57422 7.69377 4.5 7.35555 4.5 7C4.5 5.61929 5.61929 4.50001 6.99999 4.50001C7.35554 4.5 7.69375 4.57422 7.99997 4.70802V2ZM2 9.5V14C2 15.6569 3.34315 17 5 17H7.99997V10.5607L6.28033 12.2803C5.98744 12.5732 5.51256 12.5732 5.21967 12.2803C4.92678 11.9874 4.92678 11.5126 5.21967 11.2197L6.93934 9.5H2ZM9.49997 17H11.0189C11.2743 13.6438 14.0784 11 17.5 11C19.2465 11 20.8321 11.6888 22 12.8096V9.5H10.5607L12.2803 11.2197C12.5732 11.5126 12.5732 11.9874 12.2803 12.2803C11.9874 12.5732 11.5126 12.5732 11.2197 12.2803L9.49997 10.5606V17ZM22 8H12.792C12.9258 7.69377 13 7.35555 13 7C13 5.61929 11.8807 4.5 10.5 4.5C10.1444 4.5 9.80621 4.57423 9.49997 4.70803V2H19C20.6569 2 22 3.34315 22 5V8ZM10.5 8H9.5V7C9.5 6.44772 9.94772 6 10.5 6C11.0523 6 11.5 6.44772 11.5 7C11.5 7.55228 11.0523 8 10.5 8ZM7.99997 8H7C6.44771 8 6 7.55229 6 7C6 6.44772 6.44771 6.00001 7 6.00001C7.54975 6 7.9959 6.44363 7.99997 6.99242V8ZM23 17.5C23 20.5376 20.5376 23 17.5 23C14.4624 23 12 20.5376 12 17.5C12 14.4624 14.4624 12 17.5 12C20.5376 12 23 14.4624 23 17.5ZM14.5 17C14.2239 17 14 17.2239 14 17.5C14 17.7761 14.2239 18 14.5 18H19.2929L17.6464 19.6464C17.4512 19.8417 17.4512 20.1583 17.6464 20.3536C17.8417 20.5488 18.1583 20.5488 18.3536 20.3536L20.8536 17.8536C21.0488 17.6583 21.0488 17.3417 20.8536 17.1464L18.3536 14.6464C18.1583 14.4512 17.8417 14.4512 17.6464 14.6464C17.4512 14.8417 17.4512 15.1583 17.6464 15.3536L19.2929 17H14.5Z"" fill=""#212121""/>
</svg>
",Filled
Gift Card Arrow Right,"data:image/svg+xml;utf81,<svg width=""24"" height=""24"" viewBox=""0 0 24 24"" fill=""none"" xmlns=""http://www.w3.org/2000/svg"">
<path d=""M2 5C2 3.34315 3.34315 2 5 2H19C20.6569 2 22 3.34315 22 5V12.8096C21.5557 12.3832 21.051 12.0194 20.5 11.7322V9.5H10.5607L12.2803 11.2197C12.5732 11.5126 12.5732 11.9874 12.2803 12.2803C11.9874 12.5732 11.5126 12.5732 11.2197 12.2803L9.49999 10.5607V15.5H11.3135C11.159 15.9782 11.0585 16.4805 11.0189 17H5C3.34315 17 2 15.6569 2 14V5ZM5 3.5C4.17157 3.5 3.5 4.17157 3.5 5V8H4.70803C4.57422 7.69377 4.5 7.35555 4.5 6.99999C4.5 5.61928 5.61928 4.5 6.99999 4.49999C7.35554 4.49999 7.69376 4.57422 7.99999 4.70801V3.5H5ZM9.49999 3.5V4.70803C9.80622 4.57423 10.1444 4.5 10.5 4.5C11.8807 4.5 13 5.61929 13 7C13 7.35555 12.9258 7.69377 12.792 8H20.5V5C20.5 4.17157 19.8284 3.5 19 3.5H9.49999ZM7.99999 15.5V10.5607L6.28033 12.2803C5.98744 12.5732 5.51256 12.5732 5.21967 12.2803C4.92678 11.9874 4.92678 11.5126 5.21967 11.2197L6.93934 9.5H3.5V14C3.5 14.8284 4.17157 15.5 5 15.5H7.99999ZM10.5 8C11.0523 8 11.5 7.55228 11.5 7C11.5 6.44772 11.0523 6 10.5 6C9.94772 6 9.5 6.44772 9.5 7V8H10.5ZM7.99999 6.99581C7.99774 6.44545 7.55089 5.99999 7 5.99999C6.44771 6 6 6.44771 6 6.99999C6 7.55228 6.44771 7.99999 7 7.99999H7.99999V6.99581ZM23 17.5C23 20.5376 20.5376 23 17.5 23C14.4624 23 12 20.5376 12 17.5C12 14.4624 14.4624 12 17.5 12C20.5376 12 23 14.4624 23 17.5ZM14.5 17C14.2239 17 14 17.2239 14 17.5C14 17.7761 14.2239 18 14.5 18H19.2929L17.6464 19.6464C17.4512 19.8417 17.4512 20.1583 17.6464 20.3536C17.8417 20.5488 18.1583 20.5488 18.3536 20.3536L20.8536 17.8536C21.0488 17.6583 21.0488 17.3417 20.8536 17.1464L18.3536 14.6464C18.1583 14.4512 17.8417 14.4512 17.6464 14.6464C17.4512 14.8417 17.4512 15.1583 17.6464 15.3536L19.2929 17H14.5Z"" fill=""#212121""/>
</svg>
",Regular
Gift Card,"data:image/svg+xml;utf81,<svg width=""24"" height=""24"" viewBox=""0 0 24 24"" fill=""none"" xmlns=""http://www.w3.org/2000/svg"">
<path d=""M9.5 19H19C20.6569 19 22 17.6569 22 16V11.5H10.5607L12.2803 13.2197C12.5732 13.5126 12.5732 13.9874 12.2803 14.2803C11.9874 14.5732 11.5126 14.5732 11.2197 14.2803L9.5 12.5607L9.5 19ZM8 10V9C8 9.00028 8 8.99972 8 9C7.99955 8.4481 7.55201 8 7 8C6.44772 8 6 8.44772 6 9C6 9.55228 6.44772 10 7 10H8ZM9.5 9V10H10.5C11.0523 10 11.5 9.55228 11.5 9C11.5 8.44772 11.0523 8 10.5 8C9.94772 8 9.5 8.44772 9.5 9ZM9.5 6.70802V4H19C20.6569 4 22 5.34315 22 7V10H12.792C12.9258 9.69377 13 9.35555 13 9C13 7.61929 11.8807 6.5 10.5 6.5C10.1444 6.5 9.80623 6.57422 9.5 6.70802ZM8 4V6.70802C7.69377 6.57422 7.35555 6.5 7 6.5C5.61929 6.5 4.5 7.61929 4.5 9C4.5 9.35555 4.57422 9.69377 4.70802 10H2V7C2 5.34315 3.34315 4 5 4H8ZM8 12.5607L8 19H5C3.34315 19 2 17.6569 2 16V11.5H6.93934L5.21967 13.2197C4.92678 13.5126 4.92678 13.9874 5.21967 14.2803C5.51256 14.5732 5.98744 14.5732 6.28033 14.2803L8 12.5607Z"" fill=""#212121""/>
</svg>
",Filled
Gift Card Money,"data:image/svg+xml;utf81,<svg width=""24"" height=""24"" viewBox=""0 0 24 24"" fill=""none"" xmlns=""http://www.w3.org/2000/svg"">
<path d=""M7.99997 2H5C3.34315 2 2 3.34315 2 5V8H4.70802C4.57422 7.69377 4.5 7.35555 4.5 7C4.5 5.61929 5.61929 4.50001 6.99999 4.50001C7.35554 4.5 7.69375 4.57422 7.99997 4.70802V2ZM2 9.5V14C2 15.6569 3.34315 17 5 17H7.99997V10.5607L6.28033 12.2803C5.98744 12.5732 5.51256 12.5732 5.21967 12.2803C4.92678 11.9874 4.92678 11.5126 5.21967 11.2197L6.93934 9.5H2ZM9.49997 17H11V16.5C11 15.1193 12.1193 14 13.5 14H21.5C21.6712 14 21.8384 14.0172 22 14.05V9.5H10.5607L12.2803 11.2197C12.5732 11.5126 12.5732 11.9874 12.2803 12.2803C11.9874 12.5732 11.5126 12.5732 11.2197 12.2803L9.49997 10.5606V17ZM22 8H12.792C12.9258 7.69377 13 7.35555 13 7C13 5.61929 11.8807 4.5 10.5 4.5C10.1444 4.5 9.80621 4.57423 9.49997 4.70803V2H19C20.6569 2 22 3.34315 22 5V8ZM10.5 8H9.5V7C9.5 6.44772 9.94772 6 10.5 6C11.0523 6 11.5 6.44772 11.5 7C11.5 7.55228 11.0523 8 10.5 8ZM7.99997 8H7C6.44771 8 6 7.55229 6 7C6 6.44772 6.44771 6.00001 7 6.00001C7.54975 6 7.9959 6.44363 7.99997 6.99242V8ZM12 16.5C12 15.6716 12.6716 15 13.5 15H21.5C22.3284 15 23 15.6716 23 16.5V20.5C23 21.3284 22.3284 22 21.5 22H13.5C12.6716 22 12 21.3284 12 20.5V16.5ZM22 17C21.4477 17 21 16.5523 21 16H20C20 17.1046 20.8954 18 22 18V17ZM22 19C20.8954 19 20 19.8954 20 21H21C21 20.4477 21.4477 20 22 20V19ZM14 16C14 16.5523 13.5523 17 13 17V18C14.1046 18 15 17.1046 15 16H14ZM15 21C15 19.8954 14.1046 19 13 19V20C13.5523 20 14 20.4477 14 21H15ZM19.25 18.5C19.25 17.5335 18.4665 16.75 17.5 16.75C16.5335 16.75 15.75 17.5335 15.75 18.5C15.75 19.4665 16.5335 20.25 17.5 20.25C18.4665 20.25 19.25 19.4665 19.25 18.5Z"" fill=""#212121""/>
</svg>
",Filled
Gift Card Money,"data:image/svg+xml;utf81,<svg width=""24"" height=""24"" viewBox=""0 0 24 24"" fill=""none"" xmlns=""http://www.w3.org/2000/svg"">
<path d=""M2 5C2 3.34315 3.34315 2 5 2H19C20.6569 2 22 3.34315 22 5V14.05C21.8384 14.0172 21.6712 14 21.5 14H20.5V9.5H10.5607L12.2803 11.2197C12.5732 11.5126 12.5732 11.9874 12.2803 12.2803C11.9874 12.5732 11.5126 12.5732 11.2197 12.2803L9.49999 10.5607V15.5H11.208C11.0742 15.8062 11 16.1444 11 16.5V17H5C3.34315 17 2 15.6569 2 14V5ZM5 3.5C4.17157 3.5 3.5 4.17157 3.5 5V8H4.70803C4.57422 7.69377 4.5 7.35555 4.5 6.99999C4.5 5.61928 5.61928 4.5 6.99999 4.49999C7.35554 4.49999 7.69376 4.57422 7.99999 4.70801V3.5H5ZM9.49999 3.5V4.70803C9.80622 4.57423 10.1444 4.5 10.5 4.5C11.8807 4.5 13 5.61929 13 7C13 7.35555 12.9258 7.69377 12.792 8H20.5V5C20.5 4.17157 19.8284 3.5 19 3.5H9.49999ZM7.99999 15.5V10.5607L6.28033 12.2803C5.98744 12.5732 5.51256 12.5732 5.21967 12.2803C4.92678 11.9874 4.92678 11.5126 5.21967 11.2197L6.93934 9.5H3.5V14C3.5 14.8284 4.17157 15.5 5 15.5H7.99999ZM10.5 8C11.0523 8 11.5 7.55228 11.5 7C11.5 6.44772 11.0523 6 10.5 6C9.94772 6 9.5 6.44772 9.5 7V8H10.5ZM7.99999 6.99581C7.99774 6.44545 7.55089 5.99999 7 5.99999C6.44771 6 6 6.44771 6 6.99999C6 7.55228 6.44771 7.99999 7 7.99999H7.99999V6.99581ZM12 16.5C12 15.6716 12.6716 15 13.5 15H21.5C22.3284 15 23 15.6716 23 16.5V20.5C23 21.3284 22.3284 22 21.5 22H13.5C12.6716 22 12 21.3284 12 20.5V16.5ZM22 17C21.4477 17 21 16.5523 21 16H20C20 17.1046 20.8954 18 22 18V17ZM22 19C20.8954 19 20 19.8954 20 21H21C21 20.4477 21.4477 20 22 20V19ZM14 16C14 16.5523 13.5523 17 13 17V18C14.1046 18 15 17.1046 15 16H14ZM15 21C15 19.8954 14.1046 19 13 19V20C13.5523 20 14 20.4477 14 21H15ZM19.25 18.5C19.25 17.5335 18.4665 16.75 17.5 16.75C16.5335 16.75 15.75 17.5335 15.75 18.5C15.75 19.4665 16.5335 20.25 17.5 20.25C18.4665 20.25 19.25 19.4665 19.25 18.5Z"" fill=""#212121""/>
</svg>
",Regular
Gift Card Multiple,"data:image/svg+xml;utf81,<svg width=""24"" height=""24"" viewBox=""0 0 24 24"" fill=""none"" xmlns=""http://www.w3.org/2000/svg"">
<path d=""M5 4H7.99997V6.70802C7.69375 6.57422 7.35554 6.5 6.99999 6.50001C5.61929 6.50001 4.5 7.61929 4.5 9C4.5 9.35555 4.57422 9.69377 4.70802 10H2V7C2 5.34315 3.34315 4 5 4ZM2 14.5V11.5H6.93934L5.21967 13.2197C4.92678 13.5126 4.92678 13.9874 5.21967 14.2803C5.51256 14.5732 5.98744 14.5732 6.28033 14.2803L7.99997 12.5607V17.5H5C3.34315 17.5 2 16.1569 2 14.5ZM9.49997 17.5H16.5C18.1569 17.5 19.5 16.1569 19.5 14.5V11.5H10.5607L12.2803 13.2197C12.5732 13.5126 12.5732 13.9874 12.2803 14.2803C11.9874 14.5732 11.5126 14.5732 11.2197 14.2803L9.49997 12.5606V17.5ZM12.792 10H19.5V7C19.5 5.34315 18.1569 4 16.5 4H9.49997V6.70803C9.80621 6.57423 10.1444 6.5 10.5 6.5C11.8807 6.5 13 7.61929 13 9C13 9.35555 12.9258 9.69377 12.792 10ZM10.5 10H9.5V9C9.5 8.44772 9.94772 8 10.5 8C11.0523 8 11.5 8.44772 11.5 9C11.5 9.55228 11.0523 10 10.5 10ZM7 10H7.99997V8.99242C7.9959 8.44363 7.54975 8 7 8.00001C6.44771 8.00001 6 8.44772 6 9C6 9.55229 6.44771 10 7 10ZM7.50002 20C6.3896 20 5.42008 19.3967 4.90137 18.5H16.5C18.7092 18.5 20.5 16.7092 20.5 14.5V6.90137C21.3967 7.42008 22 8.3896 22 9.50002V14.5C22 17.5376 19.5376 20 16.5 20H7.50002Z"" fill=""#212121""/>
</svg>
",Filled
Gift Card Multiple,"data:image/svg+xml;utf81,<svg width=""24"" height=""24"" viewBox=""0 0 24 24"" fill=""none"" xmlns=""http://www.w3.org/2000/svg"">
<path d=""M5 4C3.34315 4 2 5.34315 2 7V14.5C2 16.1569 3.34315 17.5 5 17.5H16.5C18.1569 17.5 19.5 16.1569 19.5 14.5V7C19.5 5.34315 18.1569 4 16.5 4H5ZM3.5 7C3.5 6.17157 4.17157 5.5 5 5.5H7.99999V6.70801C7.69376 6.57422 7.35554 6.49999 6.99999 6.49999C5.61928 6.5 4.5 7.61928 4.5 8.99999C4.5 9.35555 4.57422 9.69377 4.70803 10H3.5V7ZM9.49999 6.70803V5.5H16.5C17.3284 5.5 18 6.17157 18 7V10H12.792C12.9258 9.69377 13 9.35555 13 9C13 7.61929 11.8807 6.5 10.5 6.5C10.1444 6.5 9.80622 6.57423 9.49999 6.70803ZM10.5607 11.5H18V14.5C18 15.3284 17.3284 16 16.5 16H9.49999V12.5607L11.2197 14.2803C11.5126 14.5732 11.9874 14.5732 12.2803 14.2803C12.5732 13.9874 12.5732 13.5126 12.2803 13.2197L10.5607 11.5ZM7.99999 12.5607V16H5C4.17157 16 3.5 15.3284 3.5 14.5V11.5H6.93934L5.21967 13.2197C4.92678 13.5126 4.92678 13.9874 5.21967 14.2803C5.51256 14.5732 5.98744 14.5732 6.28033 14.2803L7.99999 12.5607ZM11.5 9C11.5 9.55228 11.0523 10 10.5 10H9.5V9C9.5 8.44772 9.94772 8 10.5 8C11.0523 8 11.5 8.44772 11.5 9ZM7 7.99999C7.55089 7.99999 7.99774 8.44545 7.99999 8.99581V9.99999H7C6.44771 9.99999 6 9.55228 6 8.99999C6 8.44771 6.44771 8 7 7.99999ZM7.50002 20C6.3896 20 5.42008 19.3967 4.90137 18.5H16.5C18.7092 18.5 20.5 16.7092 20.5 14.5V6.90137C21.3967 7.42008 22 8.3896 22 9.50002V14.5C22 17.5376 19.5376 20 16.5 20H7.50002Z"" fill=""#212121""/>
</svg>
",Regular
Gift Card,"data:image/svg+xml;utf81,<svg width=""24"" height=""24"" viewBox=""0 0 24 24"" fill=""none"" xmlns=""http://www.w3.org/2000/svg"">
<path d=""M5.25 4C3.45507 4 2 5.45507 2 7.25V15.75C2 17.5449 3.45507 19 5.25 19H18.75C20.5449 19 22 17.5449 22 15.75V7.25C22 5.45507 20.5449 4 18.75 4H5.25ZM3.5 7.25C3.5 6.2835 4.2835 5.5 5.25 5.5H8V6.70802C7.69377 6.57422 7.35555 6.5 7 6.5C5.61929 6.5 4.5 7.61929 4.5 9C4.5 9.35555 4.57422 9.69377 4.70802 10H3.5V7.25ZM9.5 9C9.5 8.44772 9.94772 8 10.5 8C11.0523 8 11.5 8.44772 11.5 9C11.5 9.55228 11.0523 10 10.5 10H9.5V9ZM8 10H7C6.44772 10 6 9.55228 6 9C6 8.44772 6.44772 8 7 8C7.5521 8 7.9997 8.44797 8 9C8 9.00018 8 8.99982 8 9V10ZM8 12.5607V17.5H5.25C4.2835 17.5 3.5 16.7165 3.5 15.75V11.5H6.93934L5.21967 13.2197C4.92678 13.5126 4.92678 13.9874 5.21967 14.2803C5.51256 14.5732 5.98744 14.5732 6.28033 14.2803L8 12.5607ZM9.5 17.5V12.5607L11.2197 14.2803C11.5126 14.5732 11.9874 14.5732 12.2803 14.2803C12.5732 13.9874 12.5732 13.5126 12.2803 13.2197L10.5607 11.5H20.5V15.75C20.5 16.7165 19.7165 17.5 18.75 17.5H9.5ZM9.5 6.70802V5.5H18.75C19.7165 5.5 20.5 6.2835 20.5 7.25V10H12.792C12.9258 9.69377 13 9.35555 13 9C13 7.61929 11.8807 6.5 10.5 6.5C10.1444 6.5 9.80623 6.57422 9.5 6.70802Z"" fill=""#212121""/>
</svg>
",Regular
